"one
one radical (no.1)
";一;"イチ
イツ
ひと-
"outskirts
suburbs
rural area
";郊;"コウ
";
"truly
wholly
cordial
";亶;"タン
セン
あつ.い
ほしいまま
";
"podium
stage
rostrum
terrace
";壇;"ダン
タン
";
"scold
reprove
";叱;"シツ
シチ
しか.る
";
"truss
arrest
bind
tie
restrain
";縛;"バク
しば.る
";
"crane
stork
";鶴;"カク
つる
";
"hedge
fence
wall
";垣;"エン
かき
";
"regret
bear a grudge
resentment
malice
hatred
";恨;"コン
うら.む
うら.めしい
";
"sphere
circle
radius
range
";圏;"ケン
かこ.い
";
"cap
headgear
";帽;"ボウ
モウ
ずきん
おお.う
";
"consume
eat
drink
smoke
receive (a blow)
";喫;"キツ
の.む
";
"exhibit
state
relate
explain
";陳;"チン
ひ.ねる
";
"gentle
peace
depravity
";妥;"ダ
";
"the latter
duplicate
strange
witty
fishhook radical (no. 5)
";乙;"オツ
イツ
おと-
きのと
";
"drought
dry
dessicate
drink up
heaven
emperor
";乾;"カン
ケン
かわ.く
かわ.かす
ほ.す
ひ.る
いぬい
";
"disturb
prevent
hamper
obstruct
";妨;"ボウ
さまた.げる
";
"repay
reward
retribution
";酬;"シュウ
シュ
トウ
むく.いる
";
"jaw
chin
gill
";顎;"ガク
あご
あぎと
";
"crush
smash
break
dissipate
";潰;"カイ
エ
つぶ.す
つぶ.れる
つい.える
";
"tumor
swelling
";腫;"シュ
ショウ
は.れる
は.れ
は.らす
く.む
はれもの
";
"hop
leap up
spring
jerk
prance
buck
splash
sputter
snap
";跳;"チョウ
は.ねる
と.ぶ
-と.び
";
"register
record book
";簿;"ボ
";
"coarse
rough
rugged
";粗;"ソ
あら.い
あら-
";
"hill
knoll
";丘;"キュウ
おか
";
"point
peak
mountain
";岳;"ガク
たけ
";
"permanence
distant
long time
leisure
";悠;"ユウ
";
"lewdness
licentiousness
";淫;"イン
ひた.す
ほしいまま
みだ.ら
みだ.れる
みだり
";
"surname
";姓;"セイ
ショウ
";
"Zen
silent meditation
";禅;"ゼン
セン
しずか
ゆず.る
";
"vague
obscure
desert
wide
";漠;"バク
";
"assault
hit
beat
thrash
";殴;"オウ
なぐ.る
";
"slave
servant
prisoner
criminal
follower
";隷;"レイ
したが.う
しもべ
";
"pregnancy
";妊;"ニン
ジン
はら.む
みごも.る
";
"riddle
puzzle
enigma
hint
tip
";謎;"メイ
ベイ
なぞ
";
"military officer
jailer
old man
rank
";尉;"イ
ジョウ
";
"consolation
amusement
seduce
cheer
make sport of
comfort
console
";慰;"イ
なぐさ.める
なぐさ.む
";
"used as a term of comparison
";寍;"ネイ
むし.ろ
";
"rather
preferably
peaceful
quiet
tranquility
";寧;"ネイ
むし.ろ
";
"fog
mist
";霧;"ム
ボウ
ブ
きり
";
"frolic
play
sport
";戯;"ギ
ゲ
たわむ.れる
ざ.れる
じゃ.れる
";
"jealous
envy
";妬;"ト
ツ
ねた.む
そね.む
つも.る
ふさ.ぐ
";
"mediator
go-between
";媒;"バイ
なこうど
";
"monkey
";猿;"エン
さる
";
"leak
escape
time
";屚;"ロウ
ロ
も.る
も.れる
も.らす
";
"leak
escape
time
";漏;"ロウ
も.る
も.れる
も.らす
";
"superfluous
uselessness
";冗;"ジョウ
";
"sultry
hot
summer heat
";暑;"ショ
あつ.い
";
"grieve
relatives
";戚;"ソク
セキ
いた.む
うれ.える
みうち
";
"best regards
good
";宜;"ギ
よろ.しい
よろ.しく
";
"water in which rice has been washed
";潘;"ハン
";
"clan
enclosure
";藩;"ハン
";
"clear
";瞭;"リョウ
あきらか
";
"hinge
pivot
door
";枢;"スウ
シュ
とぼそ
からくり
";
"sated
tired of
bored
satiate
";飽;"ホウ
あ.きる
あ.かす
あ.く
";
"spy
";偵;"テイ
";
"neglect
laziness
";怠;"タイ
おこた.る
なま.ける
";
"equilibrium
measuring rod
scale
";衡;"コウ
";
"tyrannize
oppress
";虐;"ギャク
しいた.げる
";
"warrior
arms
barbarian
Ainu
";戎;"ジュウ
えびす
つわもの
";
"burglar
rebel
traitor
robber
";賊;"ゾク
";
"alienate
rough
neglect
shun
sparse
penetrate
";疎;"ソ
ショ
うと.い
うと.む
まば.ら
";
"countenance
appearance
";皃;"ボウ
バク
かたち
かたどる
";
"snake
legless insect
badger or clawed dog radical (no. 153)
";豸;"タイ
チ
";
"form
appearance
countenance
";貌;"ボウ
バク
かたち
かたどる
";
"enclosure
quarters
fortification
red-light district
";郭;"カク
くるわ
";
"be rent
ripped
unravel
run
begin to open
smile
";綻;"タン
ほころ.びる
";
"smash
break
crush
familiar
popular
";砕;"サイ
くだ.く
くだ.ける
";
"nest
rookery
hive
cobweb
den
";巣;"ソウ
す
す.くう
";
"superintend
manager
rule
";宰;"サイ
";
"tombstone
monument
";碑;"ヒ
いしぶみ
";
"upright
chastity
constancy
righteousness
";貞;"テイ
さだ
";
"droop
suspend
hang
slouch
";垂;"スイ
た.れる
た.らす
た.れ
-た.れ
なんなんと.す
";
"pardon
forgiveness
";赦;"シャ
";
"copper
";銅;"ドウ
あかがね
";
"intestines
guts
bowels
viscera
";腸;"チョウ
はらわた
わた
";
"frozen
congeal
refrigerate
";凍;"トウ
こお.る
こご.える
こご.る
い.てる
し.みる
";
"plantation
planting
";栽;"サイ
";
"dark
foolish
";昧;"マイ
バイ
くら.い
むさぼ.る
";
"handful
";匊;"キク
コク
むす.ぶ
すく.う
たなごころ
";
"chrysanthemum
";菊;"キク
";
"cedar
cryptomeria
";杉;"サン
すぎ
";
"jump
dance
leap
skip
";踊;"ヨウ
おど.る
";
"sleeve
wing (building)
extension
give cold shoulder
";袖;"シュウ
そで
";
"hegemony
supremacy
leadership
champion
";覇;"ハ
ハク
はたがしら
";
"auspicious
happiness
blessedness
good omen
good fortune
";祥;"ショウ
さいわ.い
きざ.し
よ.い
つまび.らか
";
"self-effacing
humble oneself
condescend
be modest
";謙;"ケン
へりくだ.る
";
"fist
";拳;"ケン
ゲン
こぶし
";
"bungling
clumsy
unskillful
";拙;"セツ
つたな.い
";
"hate
detest
";憎;"ゾウ
にく.む
にく.い
にく.らしい
にく.しみ
";
"parch
dry up
";燥;"ソウ
はしゃ.ぐ
";
"sphere
ball
";璧;"ヘキ
たま
";
"exhort
urge
encourage
";奨;"ショウ
ソウ
すす.める
";
"mark
foot print
";痕;"コン
あと
";
"erect
frame
mount
support
shelf
construct
";架;"カ
か.ける
か.かる
";
"pleasure
happy
rejoice
";愉;"ユ
たの.しい
たの.しむ
";
"waterfall
rapids
cascade
";滝;"ロウ
ソウ
たき
";
"uncanny
weird
threatening
horrible
";凄;"セイ
サイ
さむ.い
すご.い
すさ.まじい
";
"pocket
feelings
heart
yearn
miss someone
become attached to
bosom
breast
";懐;"カイ
エ
ふところ
なつ.かしい
なつ.かしむ
なつ.く
なつ.ける
なず.ける
いだ.く
おも.う
";
"recitation
poem
song
composing
";詠;"エイ
よ.む
うた.う
";
"control
wedge
";轄;"カツ
くさび
";
"vow
swear
pledge
";誓;"セイ
ちか.う
";
"revise
correct
decide
";訂;"テイ
ただ.す
";
"jealous
envy
";嫉;"シツ
そね.む
ねた.む
にく.む
";
"patent
clear
";彰;"ショウ
";
"protection
";戍;"ジュ
シュ
まもり
まも.る
";
"ignore
despise
neglect
ridicule
";蔑;"ベツ
ないがしろ
なみ.する
くらい
さげす.む
";
"cram school
private school
";塾;"ジュク
";
"cloth
";帛;"ハク
きぬ
";
"cotton
";綿;"メン
わた
";
"crown
best
peerless
";冠;"カン
かんむり
";
"scorn
despise
make light of
contempt
";侮;"ブ
あなど.る
あなず.る
";
"hearth
furnace
kiln
reactor
";炉;"ロ
いろり
";
"rut
wheel
track
model
way of doing
";軌;"キ
";
"pony
horse
colt
";駒;"ク
こま
";
"adore
respect
revere
worship
";崇;"スウ
あが.める
";
"esteem
furthermore
still
yet
";尚;"ショウ
なお
";
"drip
drop
";滴;"テキ
しずく
したた.る
";
"two pieces of jade joined together
";玨;"";
"harp
koto
";琴;"キン
こと
";
"reap
cut
clip
trim
prune
";刈;"ガイ
カイ
か.る
";
"cosmetics
adorn (one's person)
";粧;"ショウ
";
"pillow
";枕;"チン
シン
まくら
";
"close
shut
cover
block
obstruct
";塞;"ソク
サイ
ふさ.ぐ
とりで
み.ちる
";
"drowsy
sleep
die
";睡;"スイ
ねむ.る
ねむ.い
";
"laundry
wash
pour on
rinse
";濯;"タク
すす.ぐ
ゆす.ぐ
";
"dull
slow
foolish
blunt
";鈍;"ドン
にぶ.い
にぶ.る
にぶ-
なま.る
なまく.ら
";
"pearl
gem
jewel
";珠;"シュ
たま
";
"to fly rapidly
";卂;"シン
とぶ
";
"swift
fast
";迅;"ジン
";
"wither
die
dry up
be seasoned
";枯;"コ
か.れる
か.らす
";
"yell
cry
call
scream
summon
";喚;"カン
わめ.く
";
"obese
fat
";肪;"ボウ
";
"summit
peak
";峰;"ホウ
みね
ね
";
"to be at ease
clear and balmy
";妟;"アン
エン
やす.らか
やす.める
";
"banquet
feast
party
";宴;"エン
うたげ
";
"candy
cakes
fruit
";菓;"カ
";
"cherry
";桜;"オウ
ヨウ
さくら
";
"pay respects
visit
ask
inquire
question
implore
";伺;"シ
うかが.う
";
"unlucky
misfortune
bad luck
disaster
";厄;"ヤク
";
"body
self
";躬;"キュウ
キョウ
み
";
"hard up
destitute
suffer
perplexed
cornered
";窮;"キュウ
キョウ
きわ.める
きわ.まる
きわ.まり
きわ.み
";
"softening
mitigation
";雍;"ヨウ
ユ
ふさ.ぐ
やわら.ぐ
";
"hug
embrace
possess
protect
lead
";擁;"ヨウ
";
"honey
nectar
molasses
";蜜;"ミツ
ビツ
";
"beggar
beg
give
";匃;"カツ
カチ
カイ
こう
あた.える
";
"why
how
when
";曷;"カツ
なんぞ
いつ
いずくんぞ
なに
";
"arrowroot
kudzu
";葛;"カツ
カチ
つづら
くず
";
"stockade
fence
weir
entwine around
";柵;"サク
サン
しがら.む
しがらみ
とりで
やらい
";
"seclude
confine to a room
deep
profound
secluded
faint
dark
tranquil
calm
";幽;"ユウ
ふか.い
かす.か
くら.い
しろ.い
";
"vicarious
surrogate
act in addition to
take in
absorb
";摂;"セツ
ショウ
おさ.める
かね.る
と.る
";
"astringent
hesitate
reluctant
have diarrhea
";渋;"ジュウ
シュウ
しぶ
しぶ.い
しぶ.る
";
"mineral
ore
";鉱;"コウ
あらがね
";
"washing
sieving
filtering
weeding out
luxury
";汰;"タ
タイ
おご.る
にご.る
よな.げる
";
"family crest
figures
";紋;"モン
";
"wide
beautiful
";曼;"マン
バン
なが.い
";
"cartoon
involuntarily
unrestrained
in spite of oneself
corrupt
";漫;"マン
みだり.に
そぞ.ろ
";
"board
load (a vehicle)
ride
";搭;"トウ
";
"mail
stagecoach stop
";郵;"ユウ
";
"compensation
indemnify
";賠;"バイ
";
"whirlpool
eddy
vortex
";渦;"カ
うず
";
"consent
assent
agreement
";諾;"ダク
";
"stupid
foolish
";痴;"チ
し.れる
おろか
";
"pickling
soak
moisten
steep
";漬;"シ
つ.ける
つ.かる
-づ.け
-づけ
";
"commoner
all
bastard
";庶;"ショ
";
"intercept
interrupt
obstruct
";遮;"シャ
さえぎ.る
";
"peaceful
calm
peace
easy
Thailand
extreme
excessive
great
";泰;"タイ
";
"agreement
consent
comply with
";肯;"コウ
がえんじ.る
";
"another
separate
other
";另;"レイ
リョウ
わか.れる
さ.く
べつ.の
べつ.に
";
"kidnap
falsify
";拐;"カイ
";
"stalk
stem
";茎;"ケイ
キョウ
くき
";
"fell
strike
attack
punish
";伐;"バツ
ハツ
カ
ボチ
き.る
そむ.く
う.つ
";
"pursue
drive away
chase
accomplish
attain
commit
";逐;"チク
";
"dormitory
hostel
villa
tea pavillion
";寮;"リョウ
";
"interment
bury
shelve
";葬;"ソウ
ほうむ.る
";
"penal
chastise
punish
discipline
";懲;"チョウ
こ.りる
こ.らす
こ.らしめる
";
"musical score
music
note
staff
table
genealogy
";譜;"フ
";
"trunk
torso
hull (ship)
hub of wheel
";胴;"ドウ
";
"discreet
reverently
humbly
";謹;"キン
つつし.む
";
"boil
ferment
seethe
uproar
breed
";湧;"ユウ
ヨウ
ユ
わ.く
";
"token
sign
mark
tally
charm
";符;"フ
";
"ecstasy
joy
rapture
";悦;"エツ
よろこ.ぶ
よろこ.ばす
";
"mourning
abhor
detestable
death anniversary
";忌;"キ
い.む
い.み
い.まわしい
";
"crush
break
sprain
discourage
";挫;"ザ
サ
くじ.く
くじ.ける
";
"drum
beat
rouse
muster
";鼓;"コ
つづみ
";
"song
ballad
";唄;"バイ
うた
うた.う
";
"deceit
cheat
delude
";欺;"ギ
あざむ.く
";
"black
dark
evil
sinister
";黑;"コク
くろい
くろ
";
"black ink
India ink
ink stick
Mexico
";墨;"ボク
すみ
";
"harvest
reap
";穫;"カク
";
"gamble
wager
bet
";賭;"ト
か.ける
かけ
";
"mortar
";臼;"キュウ
グ
うす
うすづ.く
";
"a shoe
the sole of a shoe
magpie
";舄;"シャク
サク
セキ
タク
かささぎ
";
"lagoon
";潟;"セキ
かた
-がた
";
"crude
simple
plain
docile
";朴;"ボク
ほう
ほお
えのき
";
"forge
discipline
train
";鍛;"タン
きた.える
";
"crevice
fissure
discord
opportunity
leisure
";隙;"ゲキ
キャク
ケキ
すき
す.く
す.かす
ひま
";
"seethe
boil
ferment
uproar
breed
";沸;"フツ
わ.く
わ.かす
";
"dike
bank
embankment
";堤;"テイ
つつみ
";
"cavity
hole
slit
very
great
exceedingly
";孔;"コウ
ク
あな
";
"with child
pregnancy
";娠;"シン
";
"tin can
container
jar radical (no. 121)
";缶;"カン
かま
";
"pottery
";匋;"トウ
ヨウ
やきもの
";
"pottery
porcelain
";陶;"トウ
すえ
";
"sail
";帆;"ハン
ほ
";
"precipice
shore
bank
surname
cliff
";厓;"ガイ
ゲ
ギ
がけ
きし
かたえ
はて
";
"cliff
bluff
precipice
";崖;"ガイ
ゲ
ギ
がけ
きし
はて
";
"kidney
";腎;"ジン
";
"clod
lump
chunk
clot
mass
";塊;"カイ
ケ
かたまり
つちくれ
";
"embarrass
humiliate
shame
";辱;"ジョク
はずかし.める
";
"fermentation
";酵;"コウ
";
"constancy
always
";恒;"コウ
つね
つねに
";
"fervent
kind
cordial
serious
deliberate
";篤;"トク
あつ.い
";
"bowl
rice tub
pot
crown
";鉢;"ハチ
ハツ
";
"cook
boil
";炊;"スイ
た.く
-だ.き
";
"vapor
steam
";汽;"キ
";
"cuff
hem
foot of mountain
";裾;"キョ
コ
すそ
";
"prison
jail
";獄;"ゴク
";
"conveyor
carry
transport
";搬;"ハン
";
"temporarily
a while
moment
long time
";暫;"ザン
しばら.く
";
"hungry
starve
";飢;"キ
う.える
";
"lass
girl
Miss
daughter
";嬢;"ジョウ
むすめ
";
"gutter
ditch
sewer
drain
10**32
";溝;"コウ
みぞ
";
"blind
blind man
ignoramus
";盲;"モウ
めくら
";
"mannerism
habit
vice
trait
fault
kink
";癖;"ヘキ
くせ
くせ.に
";
"truth
clarity
abandon
give up
";諦;"テイ
タイ
あきら.める
つまびらか
まこと
";
"marrow
pith
essence
";髄;"ズイ
";
"womb
uterus
";胎;"タイ
";
"expose
open
";披;"ヒ
";
"gorge
ravine
";峡;"キョウ
コウ
はざま
";
"wick
";芯;"シン
";
"kettle
cauldron
iron pot
";釜;"フ
かま
";
"rue
be sad
sigh
lament
";慨;"ガイ
";
"cereals
grain
";穀;"コク
";
"claw
nail
talon
";爪;"ソウ
つめ
つま-
";
"withstand
endure
support
resist
";堪;"カン
タン
た.える
たま.る
こら.える
こた.える
";
"steadily
gradually advancing
finally
barely
";漸;"ゼン
ようや.く
やや
ようよ.う
すす.む
";
"confer
relate
narrate
describe
";叙;"ジョ
つい.ず
ついで
";
"fan
folding fan
";扇;"セン
おうぎ
";
"captured
criminal
arrest
catch
";囚;"シュウ
とら.われる
";
"tolerant
leniency
generosity
relax
feel at home
be at ease
broadminded
";寛;"カン
くつろ.ぐ
ひろ.い
ゆる.やか
";
"brew
cause
";醸;"ジョウ
かも.す
";
"bone
body
corpse
";骸;"ガイ
カイ
むくろ
";
"anxiety
trouble
worry
pain
ill
annoy
nuisance
irksome
";煩;"ハン
ボン
わずら.う
わずら.わす
うるさ.がる
うるさ.い
";
"torment
scold
chastise
";苛;"カ
いじ.める
さいな.む
いらだ.つ
からい
こまかい
";
"chopsticks
";箸;"チョ
チャク
はし
";
"storm
tempest
";嵐;"ラン
あらし
";
"aid
help
assist
";扶;"フ
たす.ける
";
"hoarse
scold
";喝;"カツ
";
"rat
mouse
dark gray
";鼡;"ソ
ショ
ねずみ
ねず
";
"game-hunting
shooting
game
bag
";猟;"リョウ
かり
か.る
";
"ooze
flow
soak in
penetrate
secrete
";泌;"ヒツ
ヒ
";
"ragged clothing
ragged
old and wear out
";㡀;"";
"be worn-out
be dilapidated
be defeated
";敝;"ヘイ
やぶ.れる
";
"cash
bad habit
humble prefix
gift
Shinto offerings of cloth
rope
cut paper
";幣;"ヘイ
ぬさ
";
"review
inspection
revision
";閲;"エツ
けみ.する
";
"a wee bit
";僅;"キン
ゴン
わず.か
";
"";貇;"コン
ケン
か.む
";
"sociable
kind
courteous
hospitable
cordial
";懇;"コン
ねんご.ろ
";
"attractive
bewitching
calamity
";妖;"ヨウ
あや.しい
なま.めく
わざわ.い
";
"aroused
resent
be indignant
anger
";憤;"フン
いきどお.る
";
"steel
";鋼;"コウ
はがね
";
"lead
";鉛;"エン
なまり
";
"sire
good belt
gentleman
";紳;"シン
";
"casing
shell
husk
";壳;"カク
コク
バイ
から
";
"husk
nut shell
";殻;"カク
コク
バイ
から
がら
";
"swelling
boil
tumor
";瘍;"ヨウ
かさ
";
"collar
neck
lapel
one's inner feelings
";襟;"キン
えり
";
"slap
strike
hit
beat
tell
speak
";撲;"ボク
";
"vinegar
sour
acid
tart
";酢;"サク
す
";
"spell
curse
charm
malediction
";呪;"ジュ
シュ
シュウ
ズ
まじな.う
のろ.い
まじな.い
のろ.う
";
"pork
pig
";豚;"トン
ぶた
";
"overpowering
great
powerful
excelling
Australia
";豪;"ゴウ
えら.い
";
"frost
";霜;"ソウ
しも
";
"unicorn
";廌;"チ
";
"recommend
mat
advise
encourage
offer
";薦;"セン
すす.める
";
"cylinder
pipe
tube
gun barrel
sleeve
";筒;"トウ
つつ
";
"quasi-
semi-
associate
";准;"ジュン
";
"pear tree
";梨;"リ
なし
";
"slender
fine
thin kimono
";繊;"セン
";
"dark
not clear
";曖;"アイ
くら.い
";
"to dawdle
the name of the father of the Emperor Yao
";夌;"リョウ
しの.ぐ
すた.れる
";
"mausoleum
imperial tomb
mound
hill
";陵;"リョウ
みささぎ
";
"versify
singing
recital
";吟;"ギン
";
"food
bait
prey
tempting profit
";餌;"ジ
ニ
え
えば
えさ
もち
";
"sturdy
strength
";剛;"ゴウ
";
"squad
corps
unit
group
";班;"ハン
";
"foot of a mountain
";麓;"ロク
ふもと
";
"haiku
actor
";俳;"ハイ
";
"small low table
tray
";膳;"ゼン
セン
かしわ
すす.める
そな.える
";
"however
but
";但;"タン
ただ.し
";
"artisan
workman
carpenter
";匠;"ショウ
たくみ
";
"conjunction (astronomy)
first day of month
north
";朔;"サク
ついたち
";
"go upstream
retrace the past
";遡;"ソ
サク
さかのぼ.る
";
"beg
invite
ask
";乞;"コツ
キツ
キ
キケ
コチ
こ.う
";
"timidity
heart
mind
fear
cowardly
";臆;"オク
ヨク
むね
おくする
";
"come off
peel
fade
discolor
";剥;"ハク
ホク
へ.ぐ
へず.る
む.く
む.ける
は.がれる
は.ぐ
は.げる
は.がす
";
"drown
indulge
";溺;"デキ
ジョウ
ニョウ
いばり
おぼ.れる
";
"measuring box
";桀;"ケツ
ます
はりつけ
";
"greatness
excellence
";傑;"ケツ
すぐ.れる
";
"barbarian
";蛮;"バン
えびす
";
"umbrella
";傘;"サン
かさ
";
"goodwill
article
section
friendship
collusion
";款;"カン
";
"rub
paint
erase
";抹;"マツ
";
"villa
inn
cottage
feudal manor
solemn
dignified
";荘;"ソウ
ショウ
チャン
ほうき
おごそ.か
";
"rebuke
admonish
charge
warn
persuade
";諭;"ユ
さと.す
";
"mochi rice cake
";餅;"ヘイ
ヒョウ
もち
もちい
";
"play with
tamper
trifle with
";弄;"ロウ
ル
いじく.る
ろう.する
いじ.る
ひねく.る
たわむ.れる
もてあそ.ぶ
";
"to compare
to match
to equal
";坒;"ヒ
きざはし
";
"highness
steps (of throne)
";陛;"ヘイ
";
"bubbles
foam
suds
froth
";泡;"ホウ
あわ
";
"rainbow
";虹;"コウ
にじ
";
"steal
";兪;"ツ
トウ
ユ
しかり
";
"metaphor
compare
";喩;"ユ
たと.える
さと.す
";
"lot
earth
soil
";壌;"ジョウ
つち
";
"two-mat area
approx. thirty-six sq ft
";坪;"ヘイ
つぼ
";
"rotation
go around
";旋;"セン
";
"clique
lineage
pedigree
faction
clan
";閥;"バツ
";
"comet
dark
obscure
";孛;"ハイ
ブツ
ボツ
";
"suddenness
rise
";勃;"ボツ
ホツ
おこ.る
にわかに
";
"mountain peak
mountain pass
climax
crest
(kokuji)
";峠;"とうげ
";
"indigo
";藍;"ラン
あい
";
"";桼;"シツ
うるし
";
"lacquer
varnish
seven
";漆;"シツ
うるし
";
"companion
follower
";侶;"リョ
ロ
とも
";
"tempering
refine
drill
train
polish
";錬;"レン
ね.る
";
"hide
shelter
shield
";匿;"トク
かくま.う
";
"bell
gong
chimes
";鐘;"ショウ
かね
";
"deluge
flood
vast
";洪;"コウ
";
"chinquapin
mallet
spine
";椎;"ツイ
スイ
つち
う.つ
";
"baron
peerage
court rank
";爵;"シャク
";
"piled high
";堆;"タイ
ツイ
うずたか.い
";
"leaping up
jumping up
rising
advancing
going
";騰;"トウ
あが.る
のぼ.る
";
"abide by
follow
obey
learn
";遵;"ジュン
";
"voiced
uncleanness
wrong
nigori
impurity
";濁;"ダク
ジョク
にご.る
にご.す
";
"rowboat
small boat
";艇;"テイ
";
"tariff
crop tax
borrowing
";租;"ソ
";
"deed
skill
";伎;"ギ
キ
わざ
わざおぎ
";
"matrimony
marry
";姻;"イン
";
"wash
";澡;"ソウ
あら.う
";
"seaweed
duckweed
";藻;"ソウ
も
";
"wee hours
evening
early night
";宵;"ショウ
よい
";
"praise
extol
";褒;"ホウ
ほ.める
";
"obedient
united
";叒;"ニャク
シャク
したが.う
";
"mulberry
";桑;"ソウ
くわ
";
"remove
withdraw
disarm
dismantle
reject
exclude
";撤;"テツ
";
"starve
hungry
thirst
";餓;"ガ
う.える
";
"flourishing
successful
beautiful
vigorous
";旺;"オウ
キョウ
ゴウ
かがや.き
うつくし.い
さかん
";
"think
consider
";稽;"ケイ
かんが.える
とど.める
";
"vat
tub
tank
";槽;"ソウ
ふね
";
"cheeks
jaw
";頬;"キョウ
ほお
ほほ
";
"flute
clarinet
pipe
whistle
bagpipe
piccolo
";笛;"テキ
ふえ
";
"glossy
luster
glaze
polish
charm
colorful
captivating
";艶;"エン
つや
なま.めかしい
あで.やか
つや.めく
なま.めく
";
"run
bustle
";奔;"ホン
はし.る
";
"visit a temple
arrive
attain
";詣;"ケイ
ゲイ
けい.する
まい.る
いた.る
もう.でる
";
"fuel
firewood
kindling
";薪;"シン
たきぎ
まき
";
"suddenly
immediately
in a hurry
arrange
stay in place
bow
kowtow
";頓;"トン
トツ
にわか.に
とん.と
つまず.く
とみ.に
ぬかずく
";
"leisure
";閑;"カン
";
"for the most part
close up
flower stem
";梗;"コウ
キョウ
ふさぐ
やまにれ
おおむね
";
"calm
quiet
moderation
";穏;"オン
おだ.やか
";
"cape
spit
promontory
";埼;"キ
さき
さい
みさき
";
"awake
be disillusioned
sober up
";醒;"セイ
さ.ます
さ.める
";
"captive
barbarian
low epithet for the enemy
";虜;"リョ
ロ
とりこ
とりく
";
"crash
fall (down)
";墜;"ツイ
お.ちる
お.つ
";
"plug
bolt
cork
bung
stopper
";栓;"セン
";
"imperial order
";勅;"チョク
いまし.める
みことのり
";
"decrease
";耗;"モウ
コウ
";
"abuse
evil
vice
breakage
";弊;"ヘイ
";
"bag
bale
sack
counter for bags
";俵;"ヒョウ
たわら
";
"chicken
";鶏;"ケイ
にわとり
とり
";
"empress
queen
after
behind
back
later
";后;"コウ
ゴ
きさき
";
"furthermore
still
yet
";猶;"ユウ
ユ
なお
";
"chess piece
Japanese chess
shogi
";棋;"キ
ご
";
"mimic
aim (a gun) at
nominate
imitate
";擬;"ギ
まが.い
もど.き
";
"persimmon
";柿;"シ
かき
";
"sign of the ox or cow
1-3AM
second sign of Chinese zodiac
";丑;"チュウ
うし
";
"feel ashamed
";羞;"シュウ
はじ.る
すすめ.る
は.ずかしい
";
"divide
";剖;"ボウ
";
"lightning-bug
firefly
";蛍;"ケイ
ほたる
";
"respect
reverent
";恭;"キョウ
うやうや.しい
";
"Confucian
";儒;"ジュ
";
"manipulate
rule
administer
conduct
palm of hand
";掌;"ショウ
てのひら
たなごころ
";
"be crowned with
live under (a ruler)
receive
";戴;"タイ
いただ.く
";
"plug up
obstruct
";窒;"チツ
";
"darning
repair
mend
trim
tidy up
adjust
";繕;"ゼン
つくろ.う
";
"cavern
";窟;"クツ
コツ
いわや
いはや
あな
";
"send forth fragrance
fragrant
be scented
smoke (tobacco)
";薫;"クン
かお.る
";
"grant
gift
boon
results
";賜;"シ
たまわ.る
たま.う
たも.う
";
"levy
ode
prose
poem
tribute
installment
";賦;"フ
ブ
";
"beautiful woman
princess
";媛;"エン
ひめ
";
"accumulate
involvement
trouble
tie up
continually
";累;"ルイ
";
"cover
shade
mantle
capsize
be ruined
";蔽;"ヘイ
ヘツ
フツ
おお.う
おお.い
";
"heir
succeed
";嗣;"シ
";
"a small worm
to twist
to surround
empty
";肙;"";
"silk
";絹;"ケン
きぬ
";
"grudge
show resentment
be jealous
";怨;"エン
オン
ウン
うら.む
うらみ
うら.めしい
";
"delusion
unnecessarily
without authority
reckless
";妄;"モウ
ボウ
みだ.りに
";
"bribe
board
supply
finance
";賄;"ワイ
まかな.う
";
"damage
remain
slight
";戔;"セン
サン
";
"paper
label
letter
composition
";箋;"セン
ふだ
";
"thirst
dry up
parch
";渇;"カツ
かわ.く
";
"queen
princess
";妃;"ヒ
きさき
";
"pining
yearn for
love dearly
adore
";慕;"ボ
した.う
";
"lie
falsehood
deceive
pretend
";詐;"サ
いつわ.る
";
"together
mutual
subordinate official
";胥;"ショ
ソ
あい
み.る
みな
";
"bridegroom
son-in-law
";婿;"セイ
むこ
";
"emulate
imitate
";倣;"ホウ
なら.う
";
"excessive
overflow
spread out
";濫;"ラン
みだ.りに
みだ.りがましい
";
"daybreak
dawn
in the event
";暁;"ギョウ
キョウ
あかつき
さと.る
";
"gland
";腺;"セン
";
"brown
woollen kimono
";褐;"カツ
";
"narrow
fold
furl
shrug
pucker
shut
close
";窄;"サク
すぼ.める
つぼ.める
せま.い
";
"squeeze
";搾;"サク
しぼ.る
";
"venerable old man
";翁;"オウ
おきな
";
"reef
sunken rock
";礁;"ショウ
";
"twirl
twist
play with
";捻;"ネン
ジョウ
ね.じる
ねじ.る
ひね.くる
ひね.る
";
"a vase
a pitcher
earthenware
";䍃;"";
"song
sing
ballad
noh chanting
";謡;"ヨウ
うた.い
うた.う
";
"melon
wrap
";陏;"ダ
ずい
";
"degenerate
descend to
lapse into
";堕;"ダ
お.ちる
くず.す
くず.れる
";
"pavilion
restaurant
mansion
arbor
cottage
vaudeville
music hall
stage name
";亭;"テイ
チン
";
"bee
wasp
hornet
";蜂;"ホウ
はち
";
"sparkle
clear
crystal
";晶;"ショウ
";
"calamity
misfortune
evil
curse
";禍;"カ
わざわい
";
"distress
grieve
lament
be anxious
";愁;"シュウ
うれ.える
うれ.い
";
